"record_id" "month" "day" "year" "plot_id" "species_id" "sex" "hindfoot_length" "weight" "genus" "species" "taxa" "plot_type" "date"
"16586" 27962 5 29 1998 14 "DM" "M" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16587" 27967 5 29 1998 14 "DM" "M" 37 48 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16588" 27970 5 29 1998 14 "DM" "F" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16589" 27974 5 29 1998 14 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16590" 27980 5 29 1998 14 "DM" "F" 35 51 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16591" 27988 5 29 1998 14 "DM" "F" 35 40 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16592" 27991 5 29 1998 14 "DM" "F" 35 49 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16593" 28012 5 29 1998 14 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 1998-05-29
"16594" 28109 6 28 1998 14 "DM" "M" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16595" 28119 6 28 1998 14 "DM" "F" 37 51 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16596" 28121 6 28 1998 14 "DM" "F" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16597" 28125 6 28 1998 14 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16598" 28133 6 28 1998 14 "DM" "M" 35 49 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16599" 28144 6 28 1998 14 "DM" "M" 36 34 "Dipodomys" "merriami" "Rodent" "Control" 1998-06-28
"16600" 28255 7 19 1998 14 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1998-07-19
"16601" 28262 7 19 1998 14 "DM" "F" 33 31 "Dipodomys" "merriami" "Rodent" "Control" 1998-07-19
"16602" 28267 7 19 1998 14 "DM" "F" 34 41 "Dipodomys" "merriami" "Rodent" "Control" 1998-07-19
"16603" 28283 7 19 1998 14 "DM" "M" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1998-07-19
"16604" 28299 7 19 1998 14 "DM" "M" 36 35 "Dipodomys" "merriami" "Rodent" "Control" 1998-07-19
"16605" 28466 8 23 1998 14 "DM" "F" 34 42 "Dipodomys" "merriami" "Rodent" "Control" 1998-08-23
"16606" 28467 8 23 1998 14 "DM" "F" 35 40 "Dipodomys" "merriami" "Rodent" "Control" 1998-08-23
"16607" 28468 8 23 1998 14 "DM" "M" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 1998-08-23
"16608" 28614 9 20 1998 14 "DM" "F" 31 42 "Dipodomys" "merriami" "Rodent" "Control" 1998-09-20
"16609" 28615 9 20 1998 14 "DM" "M" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 1998-09-20
"16610" 28786 10 25 1998 14 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1998-10-25
"16611" 28787 10 25 1998 14 "DM" "F" 34 36 "Dipodomys" "merriami" "Rodent" "Control" 1998-10-25
"16612" 28914 11 22 1998 14 "DM" "F" 34 41 "Dipodomys" "merriami" "Rodent" "Control" 1998-11-22
"16613" 28915 11 22 1998 14 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 1998-11-22
"16614" 29011 12 23 1998 14 "DM" "M" 34 50 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16615" 29012 12 23 1998 14 "DM" "M" 37 48 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16616" 29013 12 23 1998 14 "DM" "F" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16617" 29015 12 23 1998 14 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16618" 29016 12 23 1998 14 "DM" "M" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16619" 29017 12 23 1998 14 "DM" "M" 36 59 "Dipodomys" "merriami" "Rodent" "Control" 1998-12-23
"16620" 29144 1 17 1999 14 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1999-01-17
"16621" 29288 2 21 1999 14 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1999-02-21
"16622" 29290 2 21 1999 14 "DM" "F" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1999-02-21
"16623" 29411 3 15 1999 14 "DM" "F" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 1999-03-15
"16624" 29412 3 15 1999 14 "DM" "F" 34 42 "Dipodomys" "merriami" "Rodent" "Control" 1999-03-15
"16625" 29552 4 18 1999 14 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 1999-04-18
"16626" 29553 4 18 1999 14 "DM" "M" 36 22 "Dipodomys" "merriami" "Rodent" "Control" 1999-04-18
"16627" 29554 4 18 1999 14 "DM" "F" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 1999-04-18
"16628" 29678 5 16 1999 14 "DM" "M" 34 21 "Dipodomys" "merriami" "Rodent" "Control" 1999-05-16
"16629" 29679 5 16 1999 14 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 1999-05-16
"16630" 29680 5 16 1999 14 "DM" "F" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 1999-05-16
"16631" 29809 6 13 1999 14 "DM" "F" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 1999-06-13
"16632" 29849 9 12 1999 14 "DM" "M" 37 54 "Dipodomys" "merriami" "Rodent" "Control" 1999-09-12
"16633" 29850 9 12 1999 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 1999-09-12
"16634" 29930 10 10 1999 14 "DM" "M" 33 46 "Dipodomys" "merriami" "Rodent" "Control" 1999-10-10
"16635" 29931 10 10 1999 14 "DM" "M" 37 53 "Dipodomys" "merriami" "Rodent" "Control" 1999-10-10
"16636" 29932 10 10 1999 14 "DM" "M" 33 34 "Dipodomys" "merriami" "Rodent" "Control" 1999-10-10
"16637" 30044 11 7 1999 14 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 1999-11-07
"16638" 30045 11 7 1999 14 "DM" "M" 36 53 "Dipodomys" "merriami" "Rodent" "Control" 1999-11-07
"16639" 30046 11 7 1999 14 "DM" "M" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 1999-11-07
"16640" 30047 11 7 1999 14 "DM" "M" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 1999-11-07
"16641" 30048 11 7 1999 14 "DM" "F" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 1999-11-07
"16642" 30147 12 6 1999 14 "DM" "M" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 1999-12-06
"16643" 30149 12 6 1999 14 "DM" "M" 34 27 "Dipodomys" "merriami" "Rodent" "Control" 1999-12-06
"16644" 30271 1 10 2000 14 "DM" "M" 34 41 "Dipodomys" "merriami" "Rodent" "Control" 2000-01-10
"16645" 30273 1 10 2000 14 "DM" "M" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 2000-01-10
"16646" 30409 2 6 2000 14 "DM" "M" 34 53 "Dipodomys" "merriami" "Rodent" "Control" 2000-02-06
"16647" 30556 3 5 2000 14 "DM" "M" 35 26 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16648" 30557 3 5 2000 14 "DM" "M" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16649" 30558 3 5 2000 14 "DM" "M" 37 53 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16650" 30560 3 5 2000 14 "DM" "F" 35 43 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16651" 30563 3 5 2000 14 "DM" "F" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16652" 30564 3 5 2000 14 "DM" "M" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16653" 30565 3 5 2000 14 "DM" "F" 36 41 "Dipodomys" "merriami" "Rodent" "Control" 2000-03-05
"16654" 30711 4 31 2000 14 "DM" "M" 35 44 "Dipodomys" "merriami" "Rodent" "Control" NA
"16655" 30712 4 31 2000 14 "DM" "M" 35 28 "Dipodomys" "merriami" "Rodent" "Control" NA
"16656" 30713 4 31 2000 14 "DM" "M" 35 40 "Dipodomys" "merriami" "Rodent" "Control" NA
"16657" 30714 4 31 2000 14 "DM" "M" 37 48 "Dipodomys" "merriami" "Rodent" "Control" NA
"16658" 30880 6 4 2000 14 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 2000-06-04
"16659" 30881 6 4 2000 14 "DM" "M" 34 24 "Dipodomys" "merriami" "Rodent" "Control" 2000-06-04
"16660" 30882 6 4 2000 14 "DM" "F" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 2000-06-04
"16661" 31070 7 2 2000 14 "DM" "M" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 2000-07-02
"16662" 31074 7 2 2000 14 "DM" "M" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2000-07-02
"16663" 31076 7 2 2000 14 "DM" "F" 34 29 "Dipodomys" "merriami" "Rodent" "Control" 2000-07-02
"16664" 31349 8 26 2000 14 "DM" "M" 36 31 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16665" 31351 8 26 2000 14 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16666" 31352 8 26 2000 14 "DM" "M" 26 45 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16667" 31353 8 26 2000 14 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16668" 31356 8 26 2000 14 "DM" "M" 35 25 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16669" 31357 8 26 2000 14 "DM" "F" 34 39 "Dipodomys" "merriami" "Rodent" "Control" 2000-08-26
"16670" 31487 9 31 2000 14 "DM" "F" 35 42 "Dipodomys" "merriami" "Rodent" "Control" NA
"16671" 31488 9 31 2000 14 "DM" "F" 37 46 "Dipodomys" "merriami" "Rodent" "Control" NA
"16672" 31492 9 31 2000 14 "DM" "F" 34 42 "Dipodomys" "merriami" "Rodent" "Control" NA
"16673" 31493 9 31 2000 14 "DM" "M" 35 49 "Dipodomys" "merriami" "Rodent" "Control" NA
"16674" 31600 11 26 2000 14 "DM" "M" 34 47 "Dipodomys" "merriami" "Rodent" "Control" 2000-11-26
"16675" 31601 11 26 2000 14 "DM" "M" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 2000-11-26
"16676" 31603 11 26 2000 14 "DM" "F" 32 39 "Dipodomys" "merriami" "Rodent" "Control" 2000-11-26
"16677" 31604 11 26 2000 14 "DM" "M" 34 35 "Dipodomys" "merriami" "Rodent" "Control" 2000-11-26
"16678" 31605 11 26 2000 14 "DM" "F" 37 41 "Dipodomys" "merriami" "Rodent" "Control" 2000-11-26
"16679" 31703 12 23 2000 14 "DM" "F" 34 NA "Dipodomys" "merriami" "Rodent" "Control" 2000-12-23
"16680" 31704 12 23 2000 14 "DM" "M" 35 52 "Dipodomys" "merriami" "Rodent" "Control" 2000-12-23
"16681" 31705 12 23 2000 14 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 2000-12-23
"16682" 31780 1 22 2001 14 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16683" 31781 1 22 2001 14 "DM" "F" 36 41 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16684" 31782 1 22 2001 14 "DM" "M" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16685" 31783 1 22 2001 14 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16686" 31784 1 22 2001 14 "DM" "F" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16687" 31785 1 22 2001 14 "DM" "M" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 2001-01-22
"16688" 31844 3 4 2001 14 "DM" "M" 37 53 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-04
"16689" 31845 3 4 2001 14 "DM" "M" 38 49 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-04
"16690" 31846 3 4 2001 14 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-04
"16691" 31847 3 4 2001 14 "DM" "F" 35 44 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-04
"16692" 31918 3 25 2001 14 "DM" "M" 38 50 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-25
"16693" 31919 3 25 2001 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-25
"16694" 31922 3 25 2001 14 "DM" "F" 35 54 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-25
"16695" 31924 3 25 2001 14 "DM" "M" 35 54 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-25
"16696" 31927 3 25 2001 14 "DM" "F" 35 59 "Dipodomys" "merriami" "Rodent" "Control" 2001-03-25
"16697" 32018 4 22 2001 14 "DM" "M" 36 53 "Dipodomys" "merriami" "Rodent" "Control" 2001-04-22
"16698" 32019 4 22 2001 14 "DM" "M" 37 49 "Dipodomys" "merriami" "Rodent" "Control" 2001-04-22
"16699" 32021 4 22 2001 14 "DM" "M" 36 56 "Dipodomys" "merriami" "Rodent" "Control" 2001-04-22
"16700" 32022 4 22 2001 14 "DM" "F" 34 46 "Dipodomys" "merriami" "Rodent" "Control" 2001-04-22
"16701" 32025 4 22 2001 14 "DM" "F" 35 55 "Dipodomys" "merriami" "Rodent" "Control" 2001-04-22
"16702" 32131 5 27 2001 14 "DM" "M" 35 25 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16703" 32134 5 27 2001 14 "DM" "F" 36 58 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16704" 32135 5 27 2001 14 "DM" "F" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16705" 32136 5 27 2001 14 "DM" "F" 35 50 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16706" 32138 5 27 2001 14 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16707" 32139 5 27 2001 14 "DM" "M" 35 55 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16708" 32140 5 27 2001 14 "DM" "M" 37 46 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16709" 32141 5 27 2001 14 "DM" "F" 34 41 "Dipodomys" "merriami" "Rodent" "Control" 2001-05-27
"16710" 32334 7 22 2001 14 "DM" "F" 35 25 "Dipodomys" "merriami" "Rodent" "Control" 2001-07-22
"16711" 32335 7 22 2001 14 "DM" "F" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-07-22
"16712" 32336 7 22 2001 14 "DM" "M" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-07-22
"16713" 32337 7 22 2001 14 "DM" "F" 35 54 "Dipodomys" "merriami" "Rodent" "Control" 2001-07-22
"16714" 32342 7 22 2001 14 "DM" "F" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2001-07-22
"16715" 32568 8 26 2001 14 "DM" "F" 37 51 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16716" 32570 8 26 2001 14 "DM" "F" 37 38 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16717" 32571 8 26 2001 14 "DM" "M" 36 31 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16718" 32572 8 26 2001 14 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16719" 32573 8 26 2001 14 "DM" "M" 37 33 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16720" 32575 8 26 2001 14 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16721" 32576 8 26 2001 14 "DM" "F" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16722" 32578 8 26 2001 14 "DM" "F" 36 51 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-26
"16723" 32777 9 23 2001 14 "DM" "M" 35 27 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16724" 32778 9 23 2001 14 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16725" 32780 9 23 2001 14 "DM" "M" 38 52 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16726" 32782 9 23 2001 14 "DM" "F" 36 39 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16727" 32783 9 23 2001 14 "DM" "M" 34 21 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16728" 32784 9 23 2001 14 "DM" "F" 36 30 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16729" 32786 9 23 2001 14 "DM" "F" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16730" 32788 9 23 2001 14 "DM" "M" 34 26 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-23
"16731" 32995 10 14 2001 14 "DM" "M" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16732" 32996 10 14 2001 14 "DM" "F" 35 48 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16733" 32997 10 14 2001 14 "DM" "M" 34 36 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16734" 32998 10 14 2001 14 "DM" "M" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16735" 33000 10 14 2001 14 "DM" "F" 35 49 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16736" 33001 10 14 2001 14 "DM" "F" 34 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16737" 33002 10 14 2001 14 "DM" "F" 35 30 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-14
"16738" 33202 11 18 2001 14 "DM" "F" 36 36 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-18
"16739" 33204 11 18 2001 14 "DM" "F" 34 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-18
"16740" 33206 11 18 2001 14 "DM" "F" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-18
"16741" 33207 11 18 2001 14 "DM" "M" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-18
"16742" 33543 2 10 2002 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-02-10
"16743" 33545 2 10 2002 14 "DM" "F" 35 39 "Dipodomys" "merriami" "Rodent" "Control" 2002-02-10
"16744" 33547 2 10 2002 14 "DM" "F" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 2002-02-10
"16745" 33548 2 10 2002 14 "DM" "F" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-02-10
"16746" 33718 3 14 2002 14 "DM" "F" 35 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-14
"16747" 33721 3 14 2002 14 "DM" "F" 34 36 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-14
"16748" 33722 3 14 2002 14 "DM" "M" 35 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-14
"16749" 33724 3 14 2002 14 "DM" "F" 36 42 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-14
"16750" 33725 3 14 2002 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-14
"16751" 33891 4 17 2002 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16752" 33893 4 17 2002 14 "DM" "F" 35 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16753" 33894 4 17 2002 14 "DM" "F" 37 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16754" 33897 4 17 2002 14 "DM" "M" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16755" 33898 4 17 2002 14 "DM" "M" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16756" 33899 4 17 2002 14 "DM" "F" 34 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16757" 33900 4 17 2002 14 "DM" "M" 34 27 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16758" 33901 4 17 2002 14 "DM" "M" 34 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"16759" 34156 5 16 2002 14 "DM" "M" 35 36 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16760" 34158 5 16 2002 14 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16761" 34159 5 16 2002 14 "DM" "M" 34 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16762" 34160 5 16 2002 14 "DM" "M" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16763" 34161 5 16 2002 14 "DM" "F" 35 37 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16764" 34162 5 16 2002 14 "DM" "M" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16765" 34163 5 16 2002 14 "DM" "M" 35 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16766" 34164 5 16 2002 14 "DM" "F" 35 52 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-16
"16767" 34378 6 16 2002 14 "DM" "F" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16768" 34379 6 16 2002 14 "DM" "M" 35 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16769" 34382 6 16 2002 14 "DM" "M" 35 38 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16770" 34383 6 16 2002 14 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16771" 34385 6 16 2002 14 "DM" "F" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16772" 34386 6 16 2002 14 "DM" "M" 35 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-16
"16773" 34639 7 14 2002 14 "DM" "F" 36 40 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-14
"16774" 34640 7 14 2002 14 "DM" "M" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-14
"16775" 34644 7 14 2002 14 "DM" "M" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-14
"16776" 34645 7 14 2002 14 "DM" "M" 36 37 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-14
"16777" 34647 7 14 2002 14 "DM" "F" 35 41 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-14
"16778" 34703 9 10 2002 14 "DM" "M" 36 55 "Dipodomys" "merriami" "Rodent" "Control" 2002-09-10
"16779" 34704 9 10 2002 14 "DM" "F" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-09-10
"16780" 34705 9 10 2002 14 "DM" "F" 35 40 "Dipodomys" "merriami" "Rodent" "Control" 2002-09-10
"16781" 34707 9 10 2002 14 "DM" "M" 35 52 "Dipodomys" "merriami" "Rodent" "Control" 2002-09-10
"16782" 34708 9 10 2002 14 "DM" "M" 35 NA "Dipodomys" "merriami" "Rodent" "Control" 2002-09-10
"16783" 34939 10 6 2002 14 "DM" "F" 33 44 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16784" 34940 10 6 2002 14 "DM" "M" 34 52 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16785" 34941 10 6 2002 14 "DM" "M" 34 54 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16786" 34942 10 6 2002 14 "DM" "M" 35 55 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16787" 34943 10 6 2002 14 "DM" "M" 35 33 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16788" 34944 10 6 2002 14 "DM" "M" 38 52 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16789" 34945 10 6 2002 14 "DM" "M" 35 32 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16790" 34950 10 6 2002 14 "DM" "F" 35 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16791" 34951 10 6 2002 14 "DM" "F" 36 NA "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16792" 34952 10 6 2002 14 "DM" "F" 35 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-10-06
"16793" 35164 11 10 2002 14 "DM" "F" 34 45 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16794" 35165 11 10 2002 14 "DM" "M" 33 53 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16795" 35166 11 10 2002 14 "DM" "M" 35 52 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16796" 35167 11 10 2002 14 "DM" "F" 35 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16797" 35168 11 10 2002 14 "DM" "M" 34 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16798" 35170 11 10 2002 14 "DM" "M" 37 51 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16799" 35171 11 10 2002 14 "DM" "F" 36 44 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-10
"16800" 35364 12 8 2002 14 "DM" "F" 36 49 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16801" 35365 12 8 2002 14 "DM" "F" 34 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16802" 35366 12 8 2002 14 "DM" "M" 33 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16803" 35367 12 8 2002 14 "DM" "M" 37 53 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16804" 35368 12 8 2002 14 "DM" "F" 33 41 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16805" 35369 12 8 2002 14 "DM" "F" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16806" 35370 12 8 2002 14 "DM" "M" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-08
"16807" 35532 12 31 2002 14 "DM" "F" 34 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16808" 35533 12 31 2002 14 "DM" "F" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16809" 35534 12 31 2002 14 "DM" "M" 37 56 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16810" 35535 12 31 2002 14 "DM" "M" 37 53 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16811" 35536 12 31 2002 14 "DM" "F" 35 42 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16812" 35537 12 31 2002 14 "DM" "F" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-31
"16813" 139 8 21 1977 14 "PF" "M" 15 NA "Perognathus" "flavus" "Rodent" "Control" 1977-08-21
"16814" 4924 10 25 1981 14 "PF" "F" 16 6 "Perognathus" "flavus" "Rodent" "Control" 1981-10-25
"16815" 4925 10 25 1981 14 "PF" "F" 16 8 "Perognathus" "flavus" "Rodent" "Control" 1981-10-25
"16816" 5136 12 31 1981 14 "PF" "M" 17 7 "Perognathus" "flavus" "Rodent" "Control" 1981-12-31
"16817" 6247 7 26 1982 14 "PF" "M" NA 5 "Perognathus" "flavus" "Rodent" "Control" 1982-07-26
"16818" 6461 8 16 1982 14 "PF" "M" 14 5 "Perognathus" "flavus" "Rodent" "Control" 1982-08-16
